#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:firsthalf" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:firsthalf" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:firsthalf">
#                <taxonset id="TaxonSet.firsthalf" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1-449" id="firsthalf" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:firsthalf" lower="0.0" name="x" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="alpha" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.01" lower="0.0" name="beta" upper="0.0">4.0</parameter>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:firsthalf" spec="beast.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:firsthalf" lower="0" spec="beast.core.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:firsthalf" modelIndicator="@BMT_ModelIndicator.s:firsthalf" spec="beast.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:firsthalf" lower="0.01" name="rates" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:firsthalf" spec="beast.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:firsthalf" spec="beast.core.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:firsthalf" name="frequencies">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:firsthalf" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:firsthalfx" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:firsthalf" name="distribution" x="@BMT_frequencies.s:firsthalf">
#            <distr id="Dirichlet.0" spec="beast.math.distributions.Dirichlet">
#                <parameter dimension="4" id="RealParameter.02" lower="0.0" name="alpha" upper="0.0">1.0 1.0 1.0 1.0</parameter>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:firsthalf" spec="beast.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:firsthalf" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:firsthalf" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.03" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:firsthalf" name="distribution" x="@birthRate.t:firsthalf">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@firsthalf" id="treeLikelihood.firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:firsthalf" hasInvariantSites="@hasInvariableSites.s:firsthalf" id="BEASTModelTest.s:firsthalf" proportionInvariant="@BMT_ProportionInvariable.s:firsthalf" shape="@BMT_gammaShape.s:firsthalf" spec="beast.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:firsthalf">
#                <parameter estimate="false" id="BMT_mutationRate.s:firsthalf" name="mutationRate">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:firsthalf" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:firsthalf" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:firsthalf" id="treeLikelihood.secondhalf" siteModel="@BEASTModelTest.s:firsthalf" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:firsthalf">
#            <data data="@Primates" filter="450-898" id="secondhalf" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.firsthalf	treeLikelihood.secondhalf	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_Rates.1	BMT_Rates.2	BMT_Rates.3	BMT_Rates.4	BMT_Rates.5	BMT_Rates.6	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
1511000	-5716.214347611986	-5716.928026901418	0.713679289431473	-2893.5413920635165	-2823.386634837902	0.646580964590708	1.7263491030040763	4.546900967212558	0.25461969015977104	2.5742717747372983	0.25461969015977104	0.08759738004609874	2.5742717747372983	0.25461969015977104	121321	5	0.25461969015977104	2.5742717747372983	0.08759738004609874	0.099070040570894	0.09693981787895004	0.17112885804863504	0.37361528454557985	0.014061668524897307	1	0	0.0	0.37361528454557985	0	0.3533664225190776	0.32168431788674734	0.0887135580761237	0.23623570151805098
1512000	-5719.108337183469	-5720.644283980391	1.5359467969220222	-2895.06313434311	-2825.581149637281	0.5396628434606008	2.585106351927278	5.59820343295349	0.26775680325490003	2.5356269938382265	0.26775680325490003	0.12547560255885584	2.5356269938382265	0.26775680325490003	121321	5	0.26775680325490003	2.5356269938382265	0.12547560255885584	0.099070040570894	0.09693981787895004	0.17112885804863504	0.37361528454557985	0.014061668524897307	1	0	0.0	0.37361528454557985	0	0.3533664225190776	0.32168431788674734	0.0887135580761237	0.23623570151805098
1513000	-5721.149811800098	-5723.268350525938	2.1185387258403745	-2896.146811836111	-2827.1215386898275	0.5778431993974228	2.0148306067637143	2.2716719697524153	0.26775680325490003	2.582649871361484	0.26775680325490003	0.03142984751234143	2.582649871361484	0.26775680325490003	121321	5	0.26775680325490003	2.582649871361484	0.03142984751234143	0.099070040570894	0.09693981787895004	0.17112885804863504	0.4019138679318887	0.08956818683500412	1	1	0.08956818683500412	0.4019138679318887	0	0.3533664225190776	0.32168431788674734	0.0887135580761237	0.23623570151805098
1514000	-5718.582575387473	-5721.4285647507095	2.8459893632363857	-2894.599999558459	-2826.8285651922506	0.5651921989352777	2.774584454509137	2.9485338409385595	0.26775680325490003	2.5389447478857434	0.26775680325490003	0.11884009446382203	2.5389447478857434	0.26775680325490003	121321	5	0.26775680325490003	2.5389447478857434	0.11884009446382203	0.11884009446382203	0.09693981787895004	0.17112885804863504	0.43876750917843615	0.06635072059435167	1	1	0.06635072059435167	0.43876750917843615	0	0.3533664225190776	0.32168431788674734	0.0887135580761237	0.23623570151805098
1515000	-5720.2459420609675	-5722.058250683929	1.812308622961172	-2897.8450484844107	-2824.2132021995185	0.64575893649462	2.0999831760614205	4.179847420437882	0.25247268933236455	2.5806218971331507	0.26668719176402766	0.05290913287328762	2.5806218971331507	0.26668719176402766	123423	24	0.25247268933236455	2.5806218971331507	0.26668719176402766	0.05290913287328762	0.09693981787895004	0.17112885804863504	0.5134292196905703	0.09191545544216441	1	1	0.09191545544216441	0.5134292196905703	0	0.3533664225190776	0.32168431788674734	0.0887135580761237	0.23623570151805098
1516000	-5725.419831450955	-5725.944925163178	0.5250937122223971	-2898.273090938337	-2827.6718342248405	0.6471816969909479	0.7141384105031561	5.347609650809583	0.23239500410813888	2.5806218971331507	0.2021204005418562	0.2021204005418562	2.5806218971331507	0.2021204005418562	123323	18	0.23239500410813888	2.5806218971331507	0.2021204005418562	0.22057822489418843	0.22057822489418843	0.17112885804863504	0.5134292196905703	0.10362137148715209	1	1	0.10362137148715209	0.5134292196905703	0	0.3533664225190776	0.32168431788674734	0.0887135580761237	0.23623570151805098
1517000	-5717.809585823811	-5719.63857172467	1.828985900859252	-2896.5988927637977	-2823.039678960873	0.6036408015546225	2.4779610876487927	5.029688064201046	0.23022686755718672	2.5732346717509342	0.2172487645021084	0.23022686755718672	2.5732346717509342	0.1758281568816592	123124	13	0.23022686755718672	2.5732346717509342	0.2172487645021084	0.1758281568816592	0.22057822489418843	0.17112885804863504	0.5988952909513903	0.15819534343834085	1	1	0.15819534343834085	0.5988952909513903	0	0.3687977300046847	0.3062530104011403	0.0887135580761237	0.23623570151805098
1518000	-5725.417616111904	-5726.822795558974	1.405179447069305	-2904.5631837452856	-2822.2596118136876	0.6057264573182909	1.7921997379976977	3.993635669403993	0.20535938418107025	2.560254988618192	0.23438562720074263	0.23438562720074263	2.560254988618192	0.20535938418107025	123321	17	0.20535938418107025	2.560254988618192	0.23438562720074263	0.22556312363389217	0.22057822489418843	0.17112885804863504	0.5988952909513903	0.13730924722486978	1	1	0.13730924722486978	0.5988952909513903	0	0.3687977300046847	0.3062530104011403	0.0887135580761237	0.23623570151805098
1519000	-5722.609127041335	-5725.829584790967	3.220457749631217	-2895.090428262523	-2830.7391565284433	0.5161352574513055	3.7359504800899836	2.6903605418120597	0.29697359704229637	2.560254988618192	0.198014692695967	0.08752813598306602	2.560254988618192	0.29697359704229637	123421	23	0.29697359704229637	2.560254988618192	0.198014692695967	0.08752813598306602	2.6899097301789077	0.17112885804863504	0.5988952909513903	0.13318756794914915	1	1	0.13318756794914915	0.5988952909513903	0	0.3687977300046847	0.3062530104011403	0.0887135580761237	0.23623570151805098
1520000	-5722.699670607969	-5723.3414319542135	0.6417613462444827	-2893.9804709929954	-2829.3609609612176	0.646070660917552	0.4206735532207686	5.632550903483334	0.21987250569090644	2.560254988618192	0.21987250569090644	0.21987250569090644	2.560254988618192	0.21987250569090644	121121	1	0.21987250569090644	2.560254988618192	0.20825697833585335	0.08752813598306602	2.6899097301789077	0.17112885804863504	0.44937340071972787	0.06585888229704986	1	1	0.06585888229704986	0.44937340071972787	0	0.3687977300046847	0.3062530104011403	0.0887135580761237	0.23623570151805098
1521000	-5727.057430950568	-5726.680806688266	-0.3766242623024221	-2897.8087245282695	-2828.8720821599964	0.5682420773359796	1.9492016133984973	2.2130613776980526	0.21467294891882838	3.034086280270048	0.21467294891882838	0.22497029299529137	2.0866272359017217	0.22497029299529137	121343	9	0.21467294891882838	3.034086280270048	0.22497029299529137	2.0866272359017217	2.6899097301789077	0.17112885804863504	0.44937340071972787	0.14186881972463236	1	1	0.14186881972463236	0.44937340071972787	0	0.3687977300046847	0.3062530104011403	0.0887135580761237	0.23623570151805098
1522000	-5722.150547280756	-5722.22390687788	0.07335959712390516	-2896.8136904721378	-2825.4102164057417	0.607695679681855	3.017610628954092	3.5326583773663844	0.2679637576962166	2.8102335284721454	0.2112187954105866	0.13562074743684	2.306999413288004	0.2679637576962166	123451	27	0.2679637576962166	2.8102335284721454	0.2112187954105866	0.13562074743684	2.306999413288004	0.17112885804863504	0.6575147719623549	0.2048413696619174	1	1	0.2048413696619174	0.6575147719623549	0	0.3742036849670884	0.3062530104011403	0.08330760311372001	0.23623570151805098
1523000	-5719.036762638051	-5718.5666877167405	-0.47007492131048045	-2895.1631605264292	-2823.4035271903113	0.600090562813813	2.4541535659678173	3.954339061459046	0.2397229981110264	3.089354386255393	0.1734197714237133	0.1734197714237133	2.224680283703685	0.09940278908247807	123345	22	0.2397229981110264	3.089354386255393	0.1734197714237133	2.224680283703685	0.09940278908247807	0.17112885804863504	0.6575147719623549	0.20874188206163882	1	1	0.20874188206163882	0.6575147719623549	0	0.3539521442520142	0.32650455111621446	0.08330760311372001	0.23623570151805098
1524000	-5717.265229558805	-5719.297030724101	2.0318011652961148	-2891.7366058648886	-2827.560424859213	0.6273549384670085	2.7467711286803986	3.6061622538704676	0.2591029850699986	2.5877638723771876	0.2591029850699986	0.15313314255281868	2.5877638723771876	0.15313314255281868	121323	6	0.2591029850699986	2.5877638723771876	0.15313314255281868	2.2116811635431954	2.1704548788763818	0.17112885804863504	0.6847435211706181	0.20874188206163882	1	1	0.20874188206163882	0.6847435211706181	0	0.3539521442520142	0.32650455111621446	0.08330760311372001	0.23623570151805098
1525000	-5723.28095422933	-5725.940172731944	2.6592185026142787	-2900.018225819047	-2825.921946912897	0.5819323990211283	3.412523198129273	4.62096466886166	0.26206048284307387	2.526352524868331	0.26206048284307387	0.21158699228859995	2.526352524868331	0.21158699228859995	121323	6	0.26206048284307387	2.526352524868331	0.21158699228859995	0.21158699228859995	2.1704548788763818	0.17112885804863504	0.6847435211706181	0.20874188206163882	1	1	0.20874188206163882	0.6847435211706181	0	0.3539521442520142	0.32650455111621446	0.08330760311372001	0.23623570151805098
1526000	-5720.823678466944	-5721.122872754093	0.29919428714813645	-2892.58711052056	-2828.5357622335328	0.7470865891810269	0.9677843063528426	2.7125911008512653	0.22948157275783165	2.5986481010520097	0.22948157275783165	0.17187032619016332	2.5986481010520097	0.17187032619016332	121323	6	0.22948157275783165	2.5986481010520097	0.17187032619016332	0.17187032619016332	0.2447771073049096	0.17112885804863504	0.645177130420582	0.20874188206163882	1	1	0.20874188206163882	0.645177130420582	0	0.3543800213448961	0.32650455111621446	0.08072698119129391	0.23838844634759518
1527000	-5720.44108656524	-5718.432126857926	-2.0089597073140713	-2891.9967888256388	-2826.4353380322877	0.677605846852795	0.7128997165595785	2.086838440853537	0.18746579125684723	3.3876635138521816	0.18746579125684723	0.09930958549607333	2.038785732641987	0.09930958549607333	121343	9	0.18746579125684723	3.3876635138521816	0.09930958549607333	2.038785732641987	0.2447771073049096	0.17112885804863504	0.6521011350115997	0.20874188206163882	1	1	0.20874188206163882	0.6521011350115997	0	0.35911161980385686	0.3217729526572537	0.08072698119129391	0.23838844634759518
1528000	-5725.859132291792	-5723.396913969152	-2.4622183226397896	-2892.8048584293333	-2830.5920555398184	0.7220203547002814	0.2377074789805036	4.339375700103303	0.18746579125684723	3.5307385667001556	0.18746579125684723	0.1152371317270587	1.9051111125730735	0.07398160648602738	121345	10	0.18746579125684723	3.5307385667001556	0.1152371317270587	1.9051111125730735	0.07398160648602738	0.17112885804863504	0.5463743793553246	0.20874188206163882	1	1	0.20874188206163882	0.5463743793553246	0	0.36675190817532	0.3217729526572537	0.08072698119129391	0.23074815797613207
1529000	-5717.33668475636	-5719.173718362458	1.8370336060982262	-2894.8102757722786	-2824.3634425901796	0.6769587287394407	2.022994328461661	3.403900720711482	0.22339474752371555	2.635250379225573	0.22339474752371555	0.22339474752371555	2.635250379225573	0.05931499897771862	121123	2	0.22339474752371555	2.635250379225573	0.05931499897771862	0.05931499897771862	0.07398160648602738	0.17112885804863504	0.5463743793553246	0.1316734255116094	1	1	0.1316734255116094	0.5463743793553246	0	0.36675190817532	0.3217729526572537	0.08072698119129391	0.23074815797613207
1530000	-5721.42531021382	-5720.752832915017	-0.6724772988024588	-2898.1339008457217	-2822.618932069296	0.6218937989107687	1.5935289742639256	5.661268415735808	0.21605358576555617	2.74233620213064	0.21605358576555617	0.23499538182852725	2.355565862681204	0.23499538182852725	121343	9	0.21605358576555617	2.74233620213064	0.23499538182852725	2.355565862681204	0.18198682817114728	0.17112885804863504	0.4607768659913799	0.11776497095525885	1	1	0.11776497095525885	0.4607768659913799	0	0.36675190817532	0.3217729526572537	0.08072698119129391	0.23074815797613207
1531000	-5718.535915450643	-5719.511922861591	0.9760074109478406	-2893.5319429948227	-2825.9799798667686	0.6050799449058651	3.0813671185371794	3.0667365833785603	0.2255244837970417	2.605493108382087	0.2255244837970417	0.2255244837970417	2.4924089564297573	0.2255244837970417	121131	3	0.2255244837970417	2.605493108382087	2.4924089564297573	2.4924089564297573	0.18198682817114728	0.17112885804863504	0.5135430832448108	0.12082890880226319	1	1	0.12082890880226319	0.5135430832448108	0	0.36675190817532	0.3217729526572537	0.08072698119129391	0.23074815797613207
1532000	-5719.882808470165	-5721.564280293998	1.6814718238329418	-2894.965300278642	-2826.598980015356	0.5244596941182195	3.8671944121456994	3.7950599405978003	0.26466574052776765	2.7956342537837315	0.26466574052776765	0.1081007136048638	2.3022678110281127	0.26466574052776765	121341	8	0.26466574052776765	2.7956342537837315	0.1081007136048638	2.3022678110281127	0.18198682817114728	0.17112885804863504	0.47613254616184875	0.11298452372235805	1	1	0.11298452372235805	0.47613254616184875	0	0.3665341431237125	0.3217729526572537	0.08072698119129391	0.23096592302773958
1533000	-5715.540651233919	-5718.51363734554	2.972986111621453	-2893.3315853980675	-2825.1820519474722	0.5729458214137132	3.1857384118877103	3.6775574763800685	0.2070230735699545	2.5545737257176073	0.2384032007124435	0.2070230735699545	2.5545737257176073	0.2384032007124435	123123	12	0.2070230735699545	2.5545737257176073	0.2384032007124435	2.3135131976514836	2.3135131976514836	0.17112885804863504	0.5044992218151132	0.11298452372235805	1	1	0.11298452372235805	0.5044992218151132	0	0.3665341431237125	0.3217729526572537	0.08072698119129391	0.23096592302773958
1534000	-5718.139209371779	-5719.964410883328	1.8252015115493923	-2895.6803676783047	-2824.2840432050234	0.6035539338080909	2.3318310666847113	4.185103635750471	0.19940275824786374	2.592158197152281	0.20843904459986046	0.19940275824786374	2.592158197152281	0.20843904459986046	123123	12	0.19940275824786374	2.592158197152281	0.20843904459986046	0.11493112092624845	2.3135131976514836	0.17112885804863504	0.5675709582486907	0.18507442070290164	1	1	0.18507442070290164	0.5675709582486907	0	0.3665341431237125	0.3217729526572537	0.08072698119129391	0.23096592302773958
1535000	-5716.118367310407	-5718.619802996207	2.501435685799752	-2891.893555979467	-2826.7262470167398	0.6191950436747947	3.096044135646446	3.0667810804169524	0.25106517039522047	2.592158197152281	0.23364487212435364	0.23364487212435364	2.592158197152281	0.09732869105152062	123324	19	0.25106517039522047	2.592158197152281	0.23364487212435364	0.09732869105152062	2.3135131976514836	0.17112885804863504	0.5675709582486907	0.16131420186146161	1	1	0.16131420186146161	0.5675709582486907	0	0.3665341431237125	0.3217729526572537	0.08072698119129391	0.23096592302773958
1536000	-5715.150312485069	-5718.044881270903	2.894568785833698	-2893.670623216455	-2824.3742580544476	0.5645007917136502	3.4515558504240786	4.266356842973421	0.25080059478706024	2.592158197152281	0.18829433696946274	0.18829433696946274	2.592158197152281	0.18829433696946274	123323	18	0.25080059478706024	2.592158197152281	0.18829433696946274	0.09759326665968088	2.3135131976514836	0.17112885804863504	0.5675709582486907	0.19024748132909566	1	1	0.19024748132909566	0.5675709582486907	0	0.3665341431237125	0.3217729526572537	0.08072698119129391	0.23096592302773958
1537000	-5718.629863626447	-5719.734217979927	1.1043543534799505	-2893.163264038602	-2826.570953941325	0.6683902164793692	1.7823564657735789	3.0117277973995895	0.25217899902064167	2.5764629283192475	0.24058755586348296	0.17715379423869565	2.5764629283192475	0.17715379423869565	123424	25	0.25217899902064167	2.5764629283192475	0.24058755586348296	0.17715379423869565	2.3135131976514836	0.17112885804863504	0.5675709582486907	0.16170239235761838	1	1	0.16170239235761838	0.5675709582486907	0	0.3517828425080012	0.3217729526572537	0.08072698119129391	0.24571722364345092
1538000	-5720.374931705961	-5721.101898176464	0.726966470502861	-2894.069827622436	-2827.0320705540275	0.6603433246614705	1.0132445119421565	4.401011941683468	0.2530816137125344	2.585790017099474	0.2530816137125344	0.16112836918799703	2.585790017099474	0.16112836918799703	121323	6	0.2530816137125344	2.585790017099474	0.16112836918799703	0.17715379423869565	2.3135131976514836	0.17112885804863504	0.5350212955191773	0.13127570869211752	1	1	0.13127570869211752	0.5350212955191773	0	0.3517828425080012	0.3217729526572537	0.08072698119129391	0.24571722364345092
1539000	-5718.796568473553	-5721.212026565947	2.4154580923940934	-2896.518304258826	-2824.6937223071213	0.6267690348255424	2.706205746016641	3.8958780989349218	0.20487018535863952	2.585790017099474	0.2138094097251444	0.20487018535863952	2.585790017099474	0.20487018535863952	123121	11	0.20487018535863952	2.585790017099474	0.2138094097251444	0.03713743069393535	2.3135131976514836	0.17112885804863504	0.5350212955191773	0.13127570869211752	1	1	0.13127570869211752	0.5350212955191773	0	0.3517828425080012	0.3217729526572537	0.08072698119129391	0.24571722364345092
1540000	-5718.446265955909	-5720.138828337536	1.6925623816264732	-2895.790074246928	-2824.348754090608	0.6687851536503938	1.981929652949317	3.103922627240216	0.22803020410820662	2.565486887059887	0.22803020410820662	0.18493561355561805	2.565486887059887	0.22803020410820662	121321	5	0.22803020410820662	2.565486887059887	0.18493561355561805	0.03713743069393535	2.3135131976514836	0.17112885804863504	0.5350212955191773	0.13472757576510216	1	1	0.13472757576510216	0.5350212955191773	0	0.3517828425080012	0.3217729526572537	0.08072698119129391	0.24571722364345092
1541000	-5720.766480081623	-5725.340928830128	4.5744487485049214	-2899.9764372235404	-2825.3644916065873	0.4877125163269853	4.838821528949645	3.083764512161281	0.27994885593026503	2.5313327879488243	0.27994885593026503	0.3637001844618647	2.5313327879488243	0.01373652777996845	121324	7	0.27994885593026503	2.5313327879488243	0.3637001844618647	0.01373652777996845	2.3135131976514836	0.17112885804863504	0.5222036986350278	0.061489785491000856	1	1	0.061489785491000856	0.5222036986350278	0	0.3517828425080012	0.3217729526572537	0.08072698119129391	0.24571722364345092
1542000	-5717.994410537796	-5720.4594061663975	2.464995628601246	-2898.725943946327	-2821.73346222007	0.5859832285433967	2.850769575911465	4.9568142488922975	0.25532751667491	2.583551044033253	0.25532751667491	0.22694216568979467	2.583551044033253	0.09530071289389117	121324	7	0.25532751667491	2.583551044033253	0.22694216568979467	0.09530071289389117	0.18622490987687884	0.17112885804863504	0.5222036986350278	0.1166142181396778	1	1	0.1166142181396778	0.5222036986350278	0	0.3517828425080012	0.3217729526572537	0.08072698119129391	0.24571722364345092
1543000	-5716.073019921221	-5718.447599052539	2.3745791313172364	-2896.225579327708	-2822.2220197248307	0.6503787606148655	2.593875579715256	3.8010177095258264	0.24586573301320488	2.5856987283512702	0.24586573301320488	0.24586573301320488	2.5856987283512702	0.091005344257857	121123	2	0.24586573301320488	2.5856987283512702	0.091005344257857	0.091005344257857	0.18622490987687884	0.17112885804863504	0.5222036986350278	0.13797054367594405	1	1	0.13797054367594405	0.5222036986350278	0	0.3517828425080012	0.3217729526572537	0.08072698119129391	0.24571722364345092
1544000	-5724.345058256445	-5721.3675989470685	-2.977459309376338	-2891.9687030100254	-2829.3988959370427	0.6664234970819118	-0.5906801564889337	5.414863737651032	0.2071506358243679	3.03104288485053	0.2071506358243679	0.2071506358243679	2.1403545718520105	0.2071506358243679	121131	3	0.2071506358243679	3.03104288485053	2.1403545718520105	0.091005344257857	0.18622490987687884	0.17112885804863504	0.5283129786670194	0.1956730871613301	1	1	0.1956730871613301	0.5283129786670194	0	0.3517828425080012	0.32834086591296197	0.07415906793558563	0.24571722364345092
1545000	-5721.468030124743	-5722.841601425888	1.373571301145284	-2892.773089679912	-2830.068511745976	0.5338211096130661	4.105128563595744	4.742468903658905	0.2757440102727491	2.97705986833336	0.23059847476280299	0.23059847476280299	2.010255161595548	0.2757440102727491	123341	20	0.2757440102727491	2.97705986833336	0.23059847476280299	2.010255161595548	0.18622490987687884	0.17112885804863504	0.6674777391082296	0.18959079809628124	1	1	0.18959079809628124	0.6674777391082296	0	0.3517828425080012	0.32834086591296197	0.07415906793558563	0.24571722364345092
1546000	-5717.909670911062	-5719.215390932197	1.3057200211352318	-2891.3239092669037	-2827.8914816652937	0.6110763480855367	3.31462389910254	3.274254945404284	0.21360601296930898	3.0110906288527266	0.21360601296930898	0.21360601296930898	2.1344853192700497	0.21360601296930898	121131	3	0.21360601296930898	3.0110906288527266	2.1344853192700497	2.149139350145521	0.18622490987687884	0.17112885804863504	0.4979231512153445	0.09777735619915844	1	1	0.09777735619915844	0.4979231512153445	0	0.3517828425080012	0.32834086591296197	0.07415906793558563	0.24571722364345092
1547000	-5723.296983488222	-5722.340034305342	-0.9569491828804154	-2891.511512138574	-2830.8285221667675	0.6455630073823412	1.0789465203710247	5.136819203461769	0.21360601296930898	2.80159496542637	0.21360601296930898	0.21360601296930898	2.343980982696406	0.21360601296930898	121131	3	0.21360601296930898	2.80159496542637	2.343980982696406	2.149139350145521	0.18622490987687884	0.17112885804863504	0.4979231512153445	0.1038377785670161	1	1	0.1038377785670161	0.4979231512153445	0	0.3517828425080012	0.32834086591296197	0.07415906793558563	0.24571722364345092
1548000	-5721.843459727608	-5722.2467279886405	0.40326826103225877	-2893.1264057918997	-2829.1203221967407	0.760942777578685	0.5309803343189756	4.177911806998565	0.2428542290735746	2.611712696879025	0.17790679238946253	0.17790679238946253	2.611712696879025	0.17790679238946253	123323	18	0.2428542290735746	2.611712696879025	0.17790679238946253	0.21521141818449668	2.343980982696406	0.01950410388154007	0.4979231512153445	0.09046991037715787	1	1	0.09046991037715787	0.4979231512153445	0	0.3517828425080012	0.32834086591296197	0.07415906793558563	0.24571722364345092
